start_id,end_id,mapping_type,confidence,rationale,source_document_id,created_date
HITRUST-05.a,GV.RM-04,direct,High,HITRUST control 05.a (Information Security Roles and Responsibilities) maps to CSF subcategory GV.RM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.a,GV.RM-01,direct,High,HITRUST control 05.a (Information Security Roles and Responsibilities) maps to CSF subcategory GV.RM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.a,GV.RM-06,direct,High,HITRUST control 05.a (Information Security Roles and Responsibilities) maps to CSF subcategory GV.RM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.a,GV.RR-03,direct,High,HITRUST control 05.a (Information Security Roles and Responsibilities) maps to CSF subcategory GV.RR-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.a,ID.IM-03,direct,High,HITRUST control 05.a (Information Security Roles and Responsibilities) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,GV.OC-01,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory GV.OC-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,GV.RM-04,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory GV.RM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,RS.MA-02,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,RS.MA-03,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory RS.MA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,RS.MA-04,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,PR.IR-02,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,ID.IM-03,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.b,RC.CO-03,direct,High,HITRUST control 05.b (Segregation of Duties) maps to CSF subcategory RC.CO-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.c,RS.MA-01,direct,High,HITRUST control 05.c (Contact with Authorities) maps to CSF subcategory RS.MA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.c,RS.MA-04,direct,High,HITRUST control 05.c (Contact with Authorities) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.c,GV.RR-02,direct,High,HITRUST control 05.c (Contact with Authorities) maps to CSF subcategory GV.RR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.c,GV.OC-02,direct,High,HITRUST control 05.c (Contact with Authorities) maps to CSF subcategory GV.OC-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.c,GV.RR,direct,High,HITRUST control 05.c (Contact with Authorities) maps to CSF subcategory GV.RR based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.c,PR.AT-01,direct,High,HITRUST control 05.c (Contact with Authorities) maps to CSF subcategory PR.AT-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.d,ID.RA-04,direct,High,HITRUST control 05.d (Contact with Special Interest Groups) maps to CSF subcategory ID.RA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.f,RS.CO-02,direct,High,HITRUST control 05.f (Identification of Risks from Third Party Access) maps to CSF subcategory RS.CO-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.f,RS.CO-03,direct,High,HITRUST control 05.f (Identification of Risks from Third Party Access) maps to CSF subcategory RS.CO-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,DE.CM-03,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory DE.CM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,ID.RA-02,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory ID.RA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,GV.RM-02,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory GV.RM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,GV.RR-02,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory GV.RR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,ID.RA-03,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory ID.RA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,ID.IM-03,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,RC.CO-03,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory RC.CO-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.g,ID.RA-08,direct,High,HITRUST control 05.g (Addressing Security in Third Party Agreements) maps to CSF subcategory ID.RA-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.h,ID.IM-02,direct,High,HITRUST control 05.h (Third Party Service Delivery Management) maps to CSF subcategory ID.IM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.h,DE.AE-06,direct,High,HITRUST control 05.h (Third Party Service Delivery Management) maps to CSF subcategory DE.AE-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.h,GV.RM-04,direct,High,HITRUST control 05.h (Third Party Service Delivery Management) maps to CSF subcategory GV.RM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.h,ID.IM,direct,High,HITRUST control 05.h (Third Party Service Delivery Management) maps to CSF subcategory ID.IM based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.h,ID.IM-03,direct,High,HITRUST control 05.h (Third Party Service Delivery Management) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,GV.OC-05,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory GV.OC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,GV.OC-02,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory GV.OC-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,GV.SC-03,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory GV.SC-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,GV.SC-04,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory GV.SC-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,GV.SC-07,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory GV.SC-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,ID.RA-10,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory ID.RA-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,RS.MI-02,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory RS.MI-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.i,PR.PS-01,direct,High,HITRUST control 05.i (Addressing Security when Dealing with Customers) maps to CSF subcategory PR.PS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.j,RC.CO-03,direct,High,HITRUST control 05.j (Information Security Requirements in Contracts) maps to CSF subcategory RC.CO-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.j,GV.OC-05,direct,High,HITRUST control 05.j (Information Security Requirements in Contracts) maps to CSF subcategory GV.OC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.j,PR.IR-02,direct,High,HITRUST control 05.j (Information Security Requirements in Contracts) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.j,RC.CO-04,direct,High,HITRUST control 05.j (Information Security Requirements in Contracts) maps to CSF subcategory RC.CO-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.j,PR.AA-01,direct,High,HITRUST control 05.j (Information Security Requirements in Contracts) maps to CSF subcategory PR.AA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.j,PR.AA-05,direct,High,HITRUST control 05.j (Information Security Requirements in Contracts) maps to CSF subcategory PR.AA-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,PR.AT-01,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory PR.AT-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,PR.AT-02,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory PR.AT-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,RS.MI-02,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory RS.MI-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,DE.CM-06,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,GV.SC-05,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory GV.SC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,GV.RM-02,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory GV.RM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,GV.OC-02,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory GV.OC-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,GV.SC-03,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory GV.SC-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,GV.SC-04,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory GV.SC-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,GV.SC-07,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory GV.SC-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,ID.RA-10,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory ID.RA-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,RC.RP-01,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory RC.RP-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,ID.RA-08,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory ID.RA-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,RC.CO-03,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory RC.CO-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,RS.MA-01,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory RS.MA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-05.k,RS.MA-04,direct,High,HITRUST control 05.k (Managing Changes to Third Party Services) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.a,ID.IM,direct,High,HITRUST control 06.a (Identification of Applicable Legislation) maps to CSF subcategory ID.IM based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.a,ID.IM-03,direct,High,HITRUST control 06.a (Identification of Applicable Legislation) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.a,ID.RA-04,direct,High,HITRUST control 06.a (Identification of Applicable Legislation) maps to CSF subcategory ID.RA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.a,RS.CO-03,direct,High,HITRUST control 06.a (Identification of Applicable Legislation) maps to CSF subcategory RS.CO-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.b,GV.OC-03,direct,High,HITRUST control 06.b (Intellectual Property Rights (IPR)) maps to CSF subcategory GV.OC-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.b,PR.IR-02,direct,High,HITRUST control 06.b (Intellectual Property Rights (IPR)) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.c,ID.AM-08,direct,High,HITRUST control 06.c (Protection of Organizational Records) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.c,PR.DS-01,direct,High,HITRUST control 06.c (Protection of Organizational Records) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.c,PR.DS-02,direct,High,HITRUST control 06.c (Protection of Organizational Records) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.c,PR.DS-10,direct,High,HITRUST control 06.c (Protection of Organizational Records) maps to CSF subcategory PR.DS-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.c,ID.RA-07,direct,High,HITRUST control 06.c (Protection of Organizational Records) maps to CSF subcategory ID.RA-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.c,PR.DS-11,direct,High,HITRUST control 06.c (Protection of Organizational Records) maps to CSF subcategory PR.DS-11 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.d,ID.AM-08,direct,High,HITRUST control 06.d (Data Protection and Privacy of Covered Information) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.e,GV.RR-04,direct,High,HITRUST control 06.e (Prevention of Misuse of Information Processing Facilities) maps to CSF subcategory GV.RR-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.f,GV.OC-03,direct,High,HITRUST control 06.f (Regulation of Cryptographic Controls) maps to CSF subcategory GV.OC-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.f,ID.RA-07,direct,High,HITRUST control 06.f (Regulation of Cryptographic Controls) maps to CSF subcategory ID.RA-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.f,PR.DS-11,direct,High,HITRUST control 06.f (Regulation of Cryptographic Controls) maps to CSF subcategory PR.DS-11 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,DE.CM-01,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,DE.CM-03,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory DE.CM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,DE.CM-06,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,DE.CM-09,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,GV.RM-01,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory GV.RM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,GV.RM-06,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory GV.RM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,GV.RR-03,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory GV.RR-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,DE.AE,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory DE.AE based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,DE.AE-06,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory DE.AE-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,GV.RM-04,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory GV.RM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.g,ID.RA-04,direct,High,HITRUST control 06.g (Compliance with Security Policies and Standards) maps to CSF subcategory ID.RA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,ID.AM-08,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,PR.DS-01,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,DE.CM-09,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,ID.RA-01,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory ID.RA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,PR.PS-02,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory PR.PS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,DE.CM-03,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory DE.CM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,ID.IM-02,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory ID.IM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.h,ID.RA-06,direct,High,HITRUST control 06.h (Technical Compliance Checking) maps to CSF subcategory ID.RA-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.i,RS.MA-02,direct,High,HITRUST control 06.i (Information Systems Audit Controls) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.i,GV.RR-02,direct,High,HITRUST control 06.i (Information Systems Audit Controls) maps to CSF subcategory GV.RR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.i,ID.AM-08,direct,High,HITRUST control 06.i (Information Systems Audit Controls) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.i,PR.IR-04,direct,High,HITRUST control 06.i (Information Systems Audit Controls) maps to CSF subcategory PR.IR-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.i,RS.MA,direct,High,HITRUST control 06.i (Information Systems Audit Controls) maps to CSF subcategory RS.MA based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.j,ID.IM-02,direct,High,HITRUST control 06.j (Protection of Information Systems Audit Tools) maps to CSF subcategory ID.IM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-06.j,GV.RR-02,direct,High,HITRUST control 06.j (Protection of Information Systems Audit Tools) maps to CSF subcategory GV.RR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,PR.IR-02,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,ID.AM-01,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory ID.AM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,ID.AM-02,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory ID.AM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,ID.AM-08,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,ID.RA-09,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory ID.RA-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,DE.CM-09,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,ID.RA-08,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory ID.RA-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,PR.PS-03,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory PR.PS-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,RS.MA-02,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,RS.MA-03,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory RS.MA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.a,RS.MA-04,direct,High,HITRUST control 07.a (Inventory of Assets) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.d,ID.RA-05,direct,High,HITRUST control 07.d (Classification Guidelines) maps to CSF subcategory ID.RA-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.d,PR.IR-02,direct,High,HITRUST control 07.d (Classification Guidelines) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.d,RS.MA-03,direct,High,HITRUST control 07.d (Classification Guidelines) maps to CSF subcategory RS.MA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.d,ID.RA-04,direct,High,HITRUST control 07.d (Classification Guidelines) maps to CSF subcategory ID.RA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.d,ID.AM-05,direct,High,HITRUST control 07.d (Classification Guidelines) maps to CSF subcategory ID.AM-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.d,PR.DS-02,direct,High,HITRUST control 07.d (Classification Guidelines) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.d,PR.PS-01,direct,High,HITRUST control 07.d (Classification Guidelines) maps to CSF subcategory PR.PS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-07.e,ID.AM-08,direct,High,HITRUST control 07.e (Information Labeling and Handling) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.a,DE.CM-01,direct,High,HITRUST control 08.a (Physical Security Perimeter) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.a,DE.CM-03,direct,High,HITRUST control 08.a (Physical Security Perimeter) maps to CSF subcategory DE.CM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.a,DE.CM-06,direct,High,HITRUST control 08.a (Physical Security Perimeter) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.a,DE.CM-09,direct,High,HITRUST control 08.a (Physical Security Perimeter) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.a,DE.AE,direct,High,HITRUST control 08.a (Physical Security Perimeter) maps to CSF subcategory DE.AE based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.a,DE.CM-02,direct,High,HITRUST control 08.a (Physical Security Perimeter) maps to CSF subcategory DE.CM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.a,PR.IR-02,direct,High,HITRUST control 08.a (Physical Security Perimeter) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.b,GV.RR-02,direct,High,HITRUST control 08.b (Physical Entry Controls) maps to CSF subcategory GV.RR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.b,DE.CM-01,direct,High,HITRUST control 08.b (Physical Entry Controls) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.b,DE.CM-03,direct,High,HITRUST control 08.b (Physical Entry Controls) maps to CSF subcategory DE.CM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
